college_code,college_clean,branch_canonical,category,mean_cutoff,min_cutoff,max_cutoff,std_cutoff,n_years,latest_cutoff,trend,predicted_2026
E204,"Bangalore Technological Institute,  Sarjapura Road",COMPUTER SCIENCE AND ENGINEERING,3BR,79313.0,79313,79313,0.0,1,79313,7846.69999921533,87160
E204,"Bangalore Technological Institute,  Sarjapura Road",COMPUTER SCIENCE AND ENGINEERING,GM,66086.0,66086,66086,0.0,1,66086,6503.69999934963,72590
E204,"Bangalore Technological Institute,  Sarjapura Road",COMPUTER SCIENCE AND ENGINEERING,GMK,77668.0,77668,77668,0.0,1,77668,6911.4999993088495,84579
E204,"Bangalore Technological Institute,  Sarjapura Road",COMPUTER SCIENCE AND ENGINEERING,GMR,78652.0,78652,78652,0.0,1,78652,6361.69999936383,85014
E204,"Bangalore Technological Institute,  Sarjapura Road",COMPUTER SCIENCE AND ENGINEERING,SCG,156120.0,156120,156120,0.0,1,156120,-9.22337203593239e+17,1
E204,"Bangalore Technological Institute,  Sarjapura Road",COMPUTER SCIENCE AND ENGINEERING,SCK,237397.0,237397,237397,0.0,1,237397,-4776978249.605116,1
E204,"Bangalore Technological Institute,  Sarjapura Road",COMPUTER SCIENCE AND ENGINEERING,SCR,163650.0,163650,163650,0.0,1,163650,-1400610046.659939,1
E204,"Bangalore Technological Institute,  Sarjapura Road",COMPUTER SCIENCE AND ENGINEERING,STG,183514.0,183514,183514,0.0,1,183514,0.0,183514
E204,"Bangalore Technological Institute,  Sarjapura Road",COMPUTER SCIENCE AND ENGINEERING,STR,218887.0,218887,218887,0.0,1,218887,0.0,218887
E204,"Bangalore Technological Institute,  Sarjapura Road",COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),1G,78440.0,78440,78440,0.0,1,78440,0.0,78440
E204,"Bangalore Technological Institute,  Sarjapura Road",COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),2AG,88778.0,88778,88778,0.0,1,88778,0.0,88778
E204,"Bangalore Technological Institute,  Sarjapura Road",COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),2AR,99854.0,99854,99854,0.0,1,99854,0.0,99854
E204,"Bangalore Technological Institute,  Sarjapura Road",COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),3AG,77015.0,77015,77015,0.0,1,77015,0.0,77015
E204,"Bangalore Technological Institute,  Sarjapura Road",COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),3BG,79662.0,79662,79662,0.0,1,79662,0.0,79662
E204,"Bangalore Technological Institute,  Sarjapura Road",COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),3BK,109675.0,109675,109675,0.0,1,109675,0.0,109675
E204,"Bangalore Technological Institute,  Sarjapura Road",COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),GM,73797.0,73797,73797,0.0,1,73797,0.0,73797
E204,"Bangalore Technological Institute,  Sarjapura Road",COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),GMR,89718.0,89718,89718,0.0,1,89718,0.0,89718
E204,"Bangalore Technological Institute,  Sarjapura Road",COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),SCG,176896.0,176896,176896,0.0,1,176896,0.0,176896
E204,"Bangalore Technological Institute,  Sarjapura Road",COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),SCR,229543.0,229543,229543,0.0,1,229543,0.0,229543
E204,"Bangalore Technological Institute,  Sarjapura Road",COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),STG,219648.0,219648,219648,0.0,1,219648,0.0,219648
E204,"Bangalore Technological Institute,  Sarjapura Road",COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE),1G,131633.0,131633,131633,0.0,1,131633,0.0,131633
E204,"Bangalore Technological Institute,  Sarjapura Road",COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE),2AG,137694.0,137694,137694,0.0,1,137694,0.0,137694
E204,"Bangalore Technological Institute,  Sarjapura Road",COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE),2AR,192614.0,192614,192614,0.0,1,192614,0.0,192614
E204,"Bangalore Technological Institute,  Sarjapura Road",COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE),3AG,133931.0,133931,133931,0.0,1,133931,0.0,133931
E204,"Bangalore Technological Institute,  Sarjapura Road",COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE),3BG,133712.0,133712,133712,0.0,1,133712,0.0,133712
E204,"Bangalore Technological Institute,  Sarjapura Road",COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE),GM,117239.0,117239,117239,0.0,1,117239,0.0,117239
E204,"Bangalore Technological Institute,  Sarjapura Road",COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE),GMR,127096.0,127096,127096,0.0,1,127096,0.0,127096
E204,"Bangalore Technological Institute,  Sarjapura Road",COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE),SCG,210241.0,210241,210241,0.0,1,210241,0.0,210241
E204,"Bangalore Technological Institute,  Sarjapura Road",COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE),SCR,258773.0,258773,258773,0.0,1,258773,0.0,250000
E204,"Bangalore Technological Institute,  Sarjapura Road",ELECTRONICS AND COMMUNICATIO N ENGG,1G,160342.0,160342,160342,0.0,1,160342,0.0,160342
E204,"Bangalore Technological Institute,  Sarjapura Road",ELECTRONICS AND COMMUNICATIO N ENGG,2AG,179353.0,179353,179353,0.0,1,179353,0.0,179353
E204,"Bangalore Technological Institute,  Sarjapura Road",ELECTRONICS AND COMMUNICATIO N ENGG,2BG,185204.0,185204,185204,0.0,1,185204,0.0,185204
E204,"Bangalore Technological Institute,  Sarjapura Road",ELECTRONICS AND COMMUNICATIO N ENGG,3AG,151353.0,151353,151353,0.0,1,151353,0.0,151353
E204,"Bangalore Technological Institute,  Sarjapura Road",ELECTRONICS AND COMMUNICATIO N ENGG,3BG,152567.0,152567,152567,0.0,1,152567,0.0,152567
E204,"Bangalore Technological Institute,  Sarjapura Road",ELECTRONICS AND COMMUNICATIO N ENGG,GM,149382.0,149382,149382,0.0,1,149382,0.0,149382
E204,"Bangalore Technological Institute,  Sarjapura Road",ELECTRONICS AND COMMUNICATIO N ENGG,GMK,180367.0,180367,180367,0.0,1,180367,0.0,180367
E204,"Bangalore Technological Institute,  Sarjapura Road",ELECTRONICS AND COMMUNICATIO N ENGG,GMR,194618.0,194618,194618,0.0,1,194618,0.0,194618
E204,"Bangalore Technological Institute,  Sarjapura Road",ELECTRONICS AND COMMUNICATIO N ENGG,SCG,210822.0,210822,210822,0.0,1,210822,0.0,210822
E204,"Bangalore Technological Institute,  Sarjapura Road",ELECTRONICS AND COMMUNICATIO N ENGG,STG,236423.0,236423,236423,0.0,1,236423,0.0,236423
E204,"Bangalore Technological Institute,  Sarjapura Road",ELECTRONICS AND COMMUNICATION ENGINEERING,1G,98885.0,98885,98885,0.0,1,98885,4880.057142299422,103765
E204,"Bangalore Technological Institute,  Sarjapura Road",ELECTRONICS AND COMMUNICATION ENGINEERING,2AG,91335.0,91335,91335,0.0,1,91335,1170.39999988296,92505
E204,"Bangalore Technological Institute,  Sarjapura Road",ELECTRONICS AND COMMUNICATION ENGINEERING,2BG,102806.0,102806,102806,0.0,1,102806,-2802.9142853939525,100003
E204,"Bangalore Technological Institute,  Sarjapura Road",ELECTRONICS AND COMMUNICATION ENGINEERING,3AG,89035.0,89035,89035,0.0,1,89035,432.77142852196897,89468
E204,"Bangalore Technological Institute,  Sarjapura Road",ELECTRONICS AND COMMUNICATION ENGINEERING,3BG,91688.0,91688,91688,0.0,1,91688,-179.49999998204999,91509
E204,"Bangalore Technological Institute,  Sarjapura Road",ELECTRONICS AND COMMUNICATION ENGINEERING,GM,87782.0,87782,87782,0.0,1,87782,15868.19999841318,103650
E204,"Bangalore Technological Institute,  Sarjapura Road",ELECTRONICS AND COMMUNICATION ENGINEERING,GMK,106387.0,106387,106387,0.0,1,106387,-2.3845621749228812e+16,1
E204,"Bangalore Technological Institute,  Sarjapura Road",ELECTRONICS AND COMMUNICATION ENGINEERING,GMR,93179.0,93179,93179,0.0,1,93179,14349.099997130179,107528
E204,"Bangalore Technological Institute,  Sarjapura Road",ELECTRONICS AND COMMUNICATION ENGINEERING,SCG,190510.0,190510,190510,0.0,1,190510,16265.999996522207,206776
E204,"Bangalore Technological Institute,  Sarjapura Road",ELECTRONICS AND COMMUNICATION ENGINEERING,SCR,194889.0,194889,194889,0.0,1,194889,25014.85713750481,219904
E204,"Bangalore Technological Institute,  Sarjapura Road",ELECTRONICS AND COMMUNICATION ENGINEERING,STG,154122.0,154122,154122,0.0,1,154122,18904.0714245274,173026
E204,"Bangalore Technological Institute,  Sarjapura Road",ELECTRONICS AND COMMUNICATION ENGINEERING,STR,251577.0,251577,251577,0.0,1,251577,0.0,250000
E204,"Bangalore Technological Institute,  Sarjapura Road",INFORMATION SCIENCE AND ENGINEERING,1G,94445.0,94445,94445,0.0,1,94445,0.0,94445
E204,"Bangalore Technological Institute,  Sarjapura Road",INFORMATION SCIENCE AND ENGINEERING,1K,149556.0,149556,149556,0.0,1,149556,0.0,149556
E204,"Bangalore Technological Institute,  Sarjapura Road",INFORMATION SCIENCE AND ENGINEERING,2AG,89188.0,89188,89188,0.0,1,89188,0.0,89188
E204,"Bangalore Technological Institute,  Sarjapura Road",INFORMATION SCIENCE AND ENGINEERING,2AR,107834.0,107834,107834,0.0,1,107834,0.0,107834
E204,"Bangalore Technological Institute,  Sarjapura Road",INFORMATION SCIENCE AND ENGINEERING,3AG,84482.0,84482,84482,0.0,1,84482,0.0,84482
E204,"Bangalore Technological Institute,  Sarjapura Road",INFORMATION SCIENCE AND ENGINEERING,3BG,88037.0,88037,88037,0.0,1,88037,0.0,88037
E204,"Bangalore Technological Institute,  Sarjapura Road",INFORMATION SCIENCE AND ENGINEERING,GM,84458.0,84458,84458,0.0,1,84458,0.0,84458
E204,"Bangalore Technological Institute,  Sarjapura Road",INFORMATION SCIENCE AND ENGINEERING,GMR,93258.0,93258,93258,0.0,1,93258,0.0,93258
E204,"Bangalore Technological Institute,  Sarjapura Road",INFORMATION SCIENCE AND ENGINEERING,SCG,171220.0,171220,171220,0.0,1,171220,0.0,171220
E204,"Bangalore Technological Institute,  Sarjapura Road",INFORMATION SCIENCE AND ENGINEERING,SCR,197064.0,197064,197064,0.0,1,197064,0.0,197064
E204,"Bangalore Technological Institute,  Sarjapura Road",INFORMATION SCIENCE AND ENGINEERING,STG,135028.0,135028,135028,0.0,1,135028,0.0,135028
E204,"Bangalore Technological Institute,  Sarjapura Road",MECHANICAL ENGINEERING,2AG,165305.0,165305,165305,0.0,1,165305,20511.999958976,185817
E204,"Bangalore Technological Institute,  Sarjapura Road",MECHANICAL ENGINEERING,2BG,143302.0,143302,143302,0.0,1,143302,0.0,143302
E204,"Bangalore Technological Institute,  Sarjapura Road",MECHANICAL ENGINEERING,3AR,196322.0,196322,196322,0.0,1,196322,-9946.999980106,186375
E204,"Bangalore Technological Institute,  Sarjapura Road",MECHANICAL ENGINEERING,GM,133280.0,133280,133280,0.0,1,133280,561.9999999438,133842
E204,"Bangalore Technological Institute,  Sarjapura Road",MECHANICAL ENGINEERING,GMR,142508.0,142508,142508,0.0,1,142508,-146873100576.2538,1
E204,"Bangalore Technological Institute,  Sarjapura Road",MECHANICAL ENGINEERING,SCG,236068.0,236068,236068,0.0,1,236068,0.0,236068
E204,"Bangalore Technological Institute,  Sarjapura Road",ROBOTICS AND ARTIFICIAL INTELLIGENCE,1G,107867.0,107867,107867,0.0,1,107867,0.0,107867
E204,"Bangalore Technological Institute,  Sarjapura Road",ROBOTICS AND ARTIFICIAL INTELLIGENCE,2AG,96629.0,96629,96629,0.0,1,96629,0.0,96629
E204,"Bangalore Technological Institute,  Sarjapura Road",ROBOTICS AND ARTIFICIAL INTELLIGENCE,2AR,115847.0,115847,115847,0.0,1,115847,0.0,115847
E204,"Bangalore Technological Institute,  Sarjapura Road",ROBOTICS AND ARTIFICIAL INTELLIGENCE,2BG,86366.0,86366,86366,0.0,1,86366,0.0,86366
E204,"Bangalore Technological Institute,  Sarjapura Road",ROBOTICS AND ARTIFICIAL INTELLIGENCE,3AG,88057.0,88057,88057,0.0,1,88057,0.0,88057
E204,"Bangalore Technological Institute,  Sarjapura Road",ROBOTICS AND ARTIFICIAL INTELLIGENCE,3BG,94750.0,94750,94750,0.0,1,94750,0.0,94750
E204,"Bangalore Technological Institute,  Sarjapura Road",ROBOTICS AND ARTIFICIAL INTELLIGENCE,GM,74356.0,74356,74356,0.0,1,74356,0.0,74356
E204,"Bangalore Technological Institute,  Sarjapura Road",ROBOTICS AND ARTIFICIAL INTELLIGENCE,GMK,105949.0,105949,105949,0.0,1,105949,0.0,105949
E204,"Bangalore Technological Institute,  Sarjapura Road",ROBOTICS AND ARTIFICIAL INTELLIGENCE,GMR,104158.0,104158,104158,0.0,1,104158,0.0,104158
E204,"Bangalore Technological Institute,  Sarjapura Road",ROBOTICS AND ARTIFICIAL INTELLIGENCE,SCG,174646.0,174646,174646,0.0,1,174646,0.0,174646
E204,"Bangalore Technological Institute,  Sarjapura Road",ROBOTICS AND ARTIFICIAL INTELLIGENCE,STG,195175.0,195175,195175,0.0,1,195175,0.0,195175
E205,"ATME College of Engineering Varun hobli, Mysore",CIVIL ENGINEERING,1G,164394.0,164394,164394,0.0,1,164394,0.0,164394
E205,"ATME College of Engineering Varun hobli, Mysore",CIVIL ENGINEERING,2AG,164546.66666666666,150312,175390,12878.36858198015,3,175390,-2216.79999977832,173173
E205,"ATME College of Engineering Varun hobli, Mysore",CIVIL ENGINEERING,2AR,183904166574.0,183904166574,183904166574,0.0,1,183904166574,0.0,250000
E205,"ATME College of Engineering Varun hobli, Mysore",CIVIL ENGINEERING,2BG,187970.0,132210,267401,70635.60575941853,3,267401,45990.428561582645,250000
E205,"ATME College of Engineering Varun hobli, Mysore",CIVIL ENGINEERING,3AG,139920.5,136064,143777,5453.914603291841,2,136064,-826.6153845236662,135237
E205,"ATME College of Engineering Varun hobli, Mysore",CIVIL ENGINEERING,3AR,171641.0,171641,171641,0.0,1,171641,0.0,171641
E205,"ATME College of Engineering Varun hobli, Mysore",CIVIL ENGINEERING,3BG,132126.5,127964,136289,5886.663953378008,2,127964,-8324.99998335,119639
E205,"ATME College of Engineering Varun hobli, Mysore",CIVIL ENGINEERING,3BR,161321.0,161321,161321,0.0,1,161321,0.0,161321
E205,"ATME College of Engineering Varun hobli, Mysore",CIVIL ENGINEERING,GM,-2.3058430092135542e+18,-9223372036854775808,249915,4.611686018427481e+18,4,249915,1.8446744071865257e+18,250000
E205,"ATME College of Engineering Varun hobli, Mysore",CIVIL ENGINEERING,GMK,173773195765.0,173773195765,173773195765,0.0,1,173773195765,-173773053921.4539,141844
E205,"ATME College of Engineering Varun hobli, Mysore",CIVIL ENGINEERING,GMR,218347703402.5,168710142676,267985264129,70198111582.5344,2,267985264129,-41111780515.697426,250000
E205,"ATME College of Engineering Varun hobli, Mysore",CIVIL ENGINEERING,SCG,114131171251.5,131707,228262210796,161405664011.57193,2,228262210796,17558624477.32215,250000
E205,"ATME College of Engineering Varun hobli, Mysore",CIVIL ENGINEERING,SCK,168752140954.0,168752140954,168752140954,0.0,1,168752140954,0.0,250000
E205,"ATME College of Engineering Varun hobli, Mysore",CIVIL ENGINEERING,SCR,270326.0,270326,270326,0.0,1,270326,0.0,250000
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER APPLICATIONS,1G,57986.0,42444,70111,14146.470902666855,3,61403,4794.857141832499,66198
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER APPLICATIONS,2AG,51003.5,44103,61402,7526.751601233208,4,61402,4963.9999990072,66366
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER APPLICATIONS,2AR,95235.0,95235,95235,0.0,1,95235,0.0,95235
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER APPLICATIONS,2BG,46352.5,43021,50755,3250.6238888352905,4,50755,1088.19999978236,51843
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER APPLICATIONS,2BR,4209928261.3333335,51250,12629643337,7291687148.180154,3,90197,-6314776566.842611,1
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER APPLICATIONS,3AG,50494.5,44244,57016,5352.245977157627,4,57016,3538.1999992923597,60554
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER APPLICATIONS,3AR,78728.0,45172,107025,31260.057789453942,3,107025,3809.7857134654964,110835
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER APPLICATIONS,3BG,50431.25,43625,56450,5292.862828060696,4,50056,-1743.89999965122,48312
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER APPLICATIONS,3BK,71419.0,71419,71419,0.0,1,71419,0.0,71419
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER APPLICATIONS,3BR,50014.25,43284,65993,10729.463216613713,4,65993,5993.4999988013,71986
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER APPLICATIONS,GM,45274.25,41668,48758,3974.369415391579,4,48758,1460.09999970798,50218
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER APPLICATIONS,GMK,63085.25,48368,76046,13817.05485683062,4,73623,-1320.4999997359,72303
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER APPLICATIONS,GMR,63666.25,48368,79968,13323.55754231329,4,59148,-8127.299998374539,51021
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER APPLICATIONS,SCG,56460125710.25,93916,120520165068,65489077443.0727,4,120520165068,4560007573.387999,250000
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER APPLICATIONS,SCK,73530628871.0,153202,147061104540,103987795938.84468,2,153202,-147060951043.8781,1
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER APPLICATIONS,SCR,49020409153.333336,48670,147061104540,84905732809.54611,3,74250,12789.999993604999,87040
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER APPLICATIONS,STG,63673.0,63673,63673,0.0,1,63673,0.0,63673
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER APPLICATIONS,STK,80548.0,80548,80548,0.0,1,80548,0.0,80548
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER SCIENCE AND DESIGN,1G,80365.5,60742,101429,17010.237985793534,4,84019,10811.29999891887,94830
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER SCIENCE AND DESIGN,1K,137674.0,137674,137674,0.0,1,137674,0.0,137674
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER SCIENCE AND DESIGN,1R,106388.0,106388,106388,0.0,1,106388,0.0,106388
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER SCIENCE AND DESIGN,2AG,78724.75,66139,87738,9098.055007344517,4,81584,2220.69999977793,83805
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER SCIENCE AND DESIGN,2AK,124029103647.0,124029103647,124029103647,0.0,1,124029103647,0.0,250000
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER SCIENCE AND DESIGN,2AR,4134383177.3333335,83300,12402978307,7160813435.899991,3,12402978307,1063107960.8499305,250000
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER SCIENCE AND DESIGN,2BG,65353.0,58094,73674,7844.10498399913,3,73674,7132.22857061346,80806
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER SCIENCE AND DESIGN,2BK,94259.0,94259,94259,0.0,1,94259,0.0,94259
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER SCIENCE AND DESIGN,2BR,70417.33333333333,57922,77990,10902.093438112395,3,77990,6977.857141358458,84968
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER SCIENCE AND DESIGN,3AG,97077.0,57922,196404,66554.88098304036,4,196404,25827.59999741724,222232
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER SCIENCE AND DESIGN,3AK,102182.0,102182,102182,0.0,1,102182,0.0,102182
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER SCIENCE AND DESIGN,3AR,69976.5,63078,76344,7059.878445601359,4,76344,5086.59999898268,81431
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER SCIENCE AND DESIGN,3BG,62601.333333333336,57293,71655,7879.555973107451,3,71655,5084.942856561721,76740
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER SCIENCE AND DESIGN,3BK,91312.0,91312,91312,0.0,1,91312,0.0,91312
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER SCIENCE AND DESIGN,3BR,68384.66666666667,57502,75997,9671.482116683736,3,75997,6295.214284361982,82292
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER SCIENCE AND DESIGN,GM,90740.25,53824,182591,61503.626783981876,4,182591,16561.79999834382,199153
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER SCIENCE AND DESIGN,GMK,80394.0,77803,83300,2700.162340798543,4,82062,9320.69999906793,91383
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER SCIENCE AND DESIGN,GMR,96964.25,64071,168219,47970.33039546424,4,168219,11776.19999882238,179995
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER SCIENCE AND DESIGN,SCG,117881.0,94702,141513,23408.78760209507,3,141513,8057.428570507723,149570
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER SCIENCE AND DESIGN,SCK,175934141873.0,175934141873,175934141873,0.0,1,175934141873,0.0,250000
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER SCIENCE AND DESIGN,SCR,97777.0,90963,104591,9636.451214010269,2,90963,24389.857137636693,115353
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER SCIENCE AND DESIGN,STG,90963.0,90963,90963,0.0,1,90963,36756.9999816215,127720
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER SCIENCE AND ENGINEERING,1G,44645.0,36872,54273,7415.275360137793,4,54273,3051.49999969485,57324
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER SCIENCE AND ENGINEERING,1K,52222.0,52222,52222,0.0,1,52222,0.0,52222
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER SCIENCE AND ENGINEERING,1R,60798.0,46806,74790,19787.676164724347,2,46806,-27983.999944032003,18822
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER SCIENCE AND ENGINEERING,2AG,-2.3058430092136653e+18,-9223372036854775808,40076,4.611686018427407e+18,4,-9223372036854775808,-9.223372035932433e+17,1
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER SCIENCE AND ENGINEERING,2AK,59583.0,47215,71951,17490.99333943044,2,71951,6513.153845403993,78464
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER SCIENCE AND ENGINEERING,2AR,50676.0,37617,67643,12463.998422122278,4,67643,6405.89999935941,74049
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER SCIENCE AND ENGINEERING,2BG,40715.0,34755,55092,9620.16434371056,4,55092,7341.79999926582,62434
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER SCIENCE AND ENGINEERING,2BK,40169.0,40169,40169,0.0,1,40169,0.0,40169
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER SCIENCE AND ENGINEERING,3AG,39640.0,33122,56679,11376.658531103645,4,56679,5280.09999947199,61959
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER SCIENCE AND ENGINEERING,3AK,47355.0,47355,47355,0.0,1,47355,0.0,47355
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER SCIENCE AND ENGINEERING,3AR,10190165546.0,10190165546,10190165546,0.0,1,10190165546,0.0,250000
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER SCIENCE AND ENGINEERING,3BG,39596.75,35062,52785,8793.03426487884,4,52785,4822.89999951771,57608
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER SCIENCE AND ENGINEERING,3BK,62974.5,39018,86931,33879.60720699105,2,86931,15970.999996450888,102902
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER SCIENCE AND ENGINEERING,3BR,-2.3058430092136617e+18,-9223372036854775808,44885,4.611686018427409e+18,4,-9223372036854775808,-9.223372035932443e+17,1
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER SCIENCE AND ENGINEERING,GM,37499.25,32563,49576,8078.731599081629,4,49576,4596.09999954039,54172
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER SCIENCE AND ENGINEERING,GMK,43447.5,38024,52782,6902.527194199721,4,52782,4043.19999959568,56825
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER SCIENCE AND ENGINEERING,GMR,41891.75,35707,55437,9188.841326123042,4,55437,4900.39999950996,60337
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER SCIENCE AND ENGINEERING,SCG,-2.305843009213648e+18,-9223372036854775808,71194,4.611686018427419e+18,4,-9223372036854775808,-9.223372035932426e+17,1
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER SCIENCE AND ENGINEERING,SCK,89337.0,89337,89337,0.0,1,89337,13521.49999323925,102858
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER SCIENCE AND ENGINEERING,SCR,2514330281.5,73889,10057043208,5028475284.3896265,4,126212,-2011376775.8988624,1
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER SCIENCE AND ENGINEERING,STG,59784.5,41544,78025,25795.96248446644,2,78025,17228.4999963117,95253
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER SCIENCE AND ENGINEERING,STK,76248.0,76248,76248,0.0,1,76248,0.0,76248
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER SCIENCE AND ENGINEERING,STR,96600.0,96600,96600,0.0,1,96600,3483.49999825825,100083
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),1G,72045.0,63947,80143,11452.301428097324,2,63947,5195.499997402249,69142
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),2AG,73206.5,64478,81935,12343.96307917356,2,81935,4309.49999784525,86244
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),2AR,10252170107.0,10252170107,10252170107,0.0,1,10252170107,-10252057725.495886,112382
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),2BG,163021.0,163021,163021,0.0,1,163021,-96901.999806196,66119
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),2BR,65950.0,65950,65950,0.0,1,65950,0.0,65950
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),3AG,99713.0,99713,99713,0.0,1,99713,0.0,99713
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),3AR,71271.5,70497,72046,1095.3084040579622,2,70497,-1548.999996902,68948
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),3BG,83557.0,83557,83557,0.0,1,83557,-13279.99997344,70277
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),3BR,62166.0,62166,62166,0.0,1,62166,54994.99989001,117161
E205,"ATME College of Engineering Varun hobli, Mysore",COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),GM,78674.5,61805,95544,23857.075690452926,2,95544,-35.999999982,95508
